"","X.1","item","list","subexpt","integrated","related","n2num","text","animacy","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","errnd","errd","errcornd","errcord","LNPlurP.HP","TotalHead1","HeadToLocNSS.Match1","HeadToLocNSP.Match1","TotalHead2","HeadToLocNSS.Match2","HeadToLocNSP.Match2","TotalLocNS1","LocNS1ToHeadS","LocNS1toHeadP","TotalLocNS2","LocNS2ToHeadS","LocNS2toHeadP","TotalLocNP1","LocNP1ToHeadS","LocNP1toHeadP","TotalLocNP2","LocNP2ToHeadS","LocNP2ToHeadP","res.int","res.rel","res.asshl","res.rel2","assHL","assHL.asin.ns","assHL.asin","assHL.log.ns","assHL.log","assLS","assLS.asin.ns","assLS.asin","assLS.log.ns","assLS.log","assLP","assLP.asin.ns","assLP.asin","assLP.log.ns","assLP.log","all.asso.asin.ns","all.asso.asin","all.asso.log.ns","all.asso.log","local.asso.asin.ns","local.asso.asin","local.asso.log.ns","local.asso.log","lf.head","lf.prep","lf.adj","lf.noun","rel","int","plaus","lf.head.ns","lf.prep.ns","lf.adj.ns","lf.noun.ns","rel.ns","int.ns","plaus.ns","corr","tot","elog","rates","v","asin"
"31",31,"8",8,"SemRel","unint","rel","plur","The fortress near the ancient walls","I",3.37,59.14,21.61,24.16,1,1,19,20,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-0.393457107383873,1.28413760327274,-0.0379828362057402,2.44038557836067,20,0.927295218001612,0.378909196617491,1.3021143769562,0.510944131060367,20,0.927295218001612,0.282522987263766,1.3021143769562,0.420981741802028,20,0.927295218001612,0.322845768546336,1.3021143769562,0.451254836283122,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.729947225515294,-0.734521453663184,0.753453752918558,1.80754453612447,1.14948935399735,0.610847713287113,0.470825498420351,0.64,1.78,1.35,1.4,6.25,4.58,5.5,19,20,-2.56494935746154,5,0.717948717948718,0.225513405898131
"32",32,"8",2,"SemRel","unint","unrel","plur","The fortress near the ancient farms","I",3.37,59.14,21.61,2.76,1,1,21,23,0,20,0,0,20,0,0,40,0,0,40,0,0,20,0,0,20,0,0,-0.431517562198209,-0.241140305425554,0.0230723662523252,-2.55961442163933,23,1.00035921739497,0.734953378088428,1.36267092972567,0.833916641676661,23,1.00035921739497,0.618888369042706,1.36267092972567,0.729126632248807,23,1.00035921739497,0.673855232394938,1.36267092972567,0.766652886131375,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.729947225515294,-0.734521453663184,0.753453752918558,-0.00820120025464837,-1.74554469832562,-1.80715366377534,-0.128952206573727,0.64,1.78,1.35,0.58,1.25,1.67,5,22,23,-2.70805020110221,4.34782608695652,0.711111111111111,0.210055739071239
"33",33,"9",4,"SemRel","integ","rel","plur","The butler for the selfish millionaires","A",6.8,6749.25,15.94,1.76,1,1,7,7,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0.447785814411728,0.043826938638226,-0.03735855544157,1.93869466379167,7,0.535526654314388,-1.53019677543711,0.848189116991399,-1.91002229021367,7,0.535526654314388,-1.52106542272973,0.848189116991399,-1.88883846932149,7,0.535526654314388,-1.55926408903534,0.848189116991399,-1.91293426006103,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.256411062879231,1.41956888133952,0.561082581960628,-0.318206569880351,0.906306493602217,1.10940469824844,1.16656763621348,0.89,3.83,1.23,0.44,5.83,5.18,6.08,6,7,-1.46633706879343,14.2857142857143,0.82051282051282,0.387596686655181
"34",34,"9",6,"SemRel","integ","unrel","plur","The butler for the spoiled kids","A",6.8,6749.25,2.18,300.86,0,0,9,10,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0.359254629709782,-0.924551386391873,0.00211252214815726,-0.971305336208331,10,0.643501108793284,-1.00403236363512,1.00216606175651,-1.08880116461339,10,0.643501108793284,-1.02398246936397,1.00216606175651,-1.10531948407472,10,0.643501108793284,-1.04054001574809,1.00216606175651,-1.1109726905941,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.256411062879231,1.41956888133952,-0.60917537470011,4.19901453037989,-0.778603324849748,-0.353029124304795,1.50244315101016,0.89,3.83,0.5,2.48,2.92,3.42,6.36,10,10,-3.04452243772342,0,2.0952380952381,0
"35",35,"9",8,"SemRel","unint","rel","plur","The butler near the selfish millionaires","A",6.8,59.14,15.94,1.76,0,0,10,11,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-1.40221418558827,2.08473608562363,-0.03735855544157,1.93869466379167,11,0.676130509560661,-0.84502781441025,1.04336227802113,-0.869085134119897,11,0.676130509560661,-0.873766207765044,1.04336227802113,-0.895690584028009,11,0.676130509560661,-0.883783903789361,1.04336227802113,-0.896409514905207,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.256411062879231,-0.734521453663184,0.561082581960628,-0.318206569880351,0.906306493602217,-0.427812672048994,-0.224916639372779,0.89,1.78,1.23,0.44,5.83,3.33,4.92,11,11,-3.13549421592915,0,2.08695652173913,0
"36",36,"9",2,"SemRel","unint","unrel","plur","The butler near the spoiled kids","A",6.8,59.14,2.18,300.86,0,0,7,7,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-0.140745370290218,-0.37295431963906,0.00211252214815726,-0.971305336208331,7,0.535526654314388,-1.53019677543711,0.848189116991399,-1.91002229021367,7,0.535526654314388,-1.52106542272973,0.848189116991399,-1.88883846932149,7,0.535526654314388,-1.55926408903534,0.848189116991399,-1.91293426006103,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.256411062879231,-0.734521453663184,-0.60917537470011,4.19901453037989,-0.778603324849748,-0.768493278439238,1.07060320341443,0.89,1.78,0.5,2.48,2.92,2.92,6,7,7,-2.70805020110221,0,2.13333333333333,0
"37",37,"10",5,"SemRel","integ","rel","plur","The vase with the vibrant flowers","I",3.84,5044.84,1.02,46.61,1,2,16,18,0,20,5,8,20,1,2,20,0,0,20,1,0,20,0,0,20,0,0,0.508896948079816,0.262038934457022,0.315454909441337,-0.976369135737871,33,1.22387942926773,1.82417750404939,1.51917146382166,1.66859708661869,20.5,0.939737486016875,0.339803566836448,1.31281182621209,0.47541621962913,18,0.876298061168341,0.0778484398143438,1.25647720624168,0.213561738085323,0.771785370641248,1.98162409145388,1.15279778078388,1.65009301926385,0.451026811796262,0.71359251181141,0.703291378118661,1.13605846097459,-0.635239992988082,1.28296803082715,-0.913763062050166,2.42755527537588,1.24792051177633,1.441776021556,1.67038090840851,0.69,3.7,0.31,1.68,6.42,5.58,6.5,16,18,-1.88706964903238,11.1111111111111,0.460606060606061,0.339836909454122
"38",38,"10",7,"SemRel","integ","unrel","plur","The vase with the vibrant covers","I",3.84,5044.84,1.02,5.2,0,0,13,14,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0.898482437801791,-1.82046119990074,0.244668927594816,-2.05747624921226,14,0.766994007861867,-0.402245867803896,1.1476763242411,-0.312736269142972,14,0.766994007861867,-0.455457115057048,1.1476763242411,-0.36488361311469,14,0.766994007861867,-0.447263208413742,1.1476763242411,-0.35310833204547,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.635239992988082,1.28296803082715,-0.913763062050166,0.456806854183906,-1.74554469832562,-0.702019013777727,-1.23254318376283,0.69,3.7,0.31,0.79,1.25,3,4.08,14,14,-3.36729582998647,0,2.06896551724138,0
"39",39,"10",1,"SemRel","unint","rel","plur","The vase near the vibrant flowers","I",3.84,59.14,1.02,46.61,1,1,16,16,0,20,5,8,20,1,2,20,0,0,20,1,0,20,0,0,20,0,0,-0.401103051920184,1.35104082505176,0.315454909441337,-0.976369135737871,31,1.18100003032064,1.61522424900115,1.4920616045126,1.52400927699165,18.5,0.88924311523178,0.107342184379481,1.26834391395106,0.249139139356171,16,0.823033692134976,-0.178040886965841,1.20547503674089,-0.052074003430811,0.771785370641248,1.98162409145388,1.15279778078388,1.65009301926385,0.451026811796262,0.71359251181141,0.703291378118661,1.13605846097459,-0.635239992988082,-0.734521453663184,-0.913763062050166,2.42755527537588,1.24792051177633,0.685631261031312,0.866678783716442,0.69,1.78,0.31,1.68,6.42,4.67,5.83,15,16,-2.33537491581704,6.25,0.731182795698925,0.252680255142079
"40",40,"10",3,"SemRel","unint","unrel","plur","The vase near the vibrant covers","I",3.84,59.14,1.02,5.2,1,1,8,10,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-0.101517562198209,-0.623755825620809,0.244668927594816,-2.05747624921226,10,0.643501108793284,-1.00403236363512,1.00216606175651,-1.08880116461339,10,0.643501108793284,-1.02398246936397,1.00216606175651,-1.10531948407472,10,0.643501108793284,-1.04054001574809,1.00216606175651,-1.1109726905941,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.635239992988082,-0.734521453663184,-0.913763062050166,0.456806854183906,-1.74554469832562,-1.53294732204661,-0.93265433126579,0.69,1.78,0.31,0.79,1.25,2,4.33,9,10,-1.84582669049833,10,0.771929824561403,0.321750554396642
"41",41,"11",5,"SemRel","integ","rel","plur","The banana for the popular sundaes","I",10.61,6749.25,23.22,0.53,3,3,20,21,0,20,0,0,20,0,0,20,0,0,20,2,0,40,2,0,40,0,0,0.62733382439398,-0.266330309999779,-0.0468736567983774,1.53566223325533,21,0.952067636122646,0.499626313202823,1.32325210017169,0.62368013110329,26,1.07014161439031,0.94014620876777,1.41580772763554,0.999515748237054,23.5,1.0121957614521,0.730719611813071,1.37199091146491,0.815194355728739,0.317560429291521,0.407607373313802,0.406540180433955,0.901369684822017,0.367208020557837,0.456085905275518,0.529344787529569,0.968487214461605,0.065593527713292,1.41956888133952,0.80154654565804,-0.893930827756657,0.715234246148902,1.10109541516575,-0.128952206573727,1.06,3.83,1.38,0.18,5.5,5.17,5,18,21,-1.66500776358891,14.2857142857143,0.33976833976834,0.387596686655181
"42",42,"11",7,"SemRel","integ","unrel","plur","The banana for the popular sandwiches","I",10.61,6749.25,23.22,9.61,2,2,13,18,0,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0.5550361915527,-0.953353150264595,-0.00822899732026347,-0.584337766744674,18,0.876298061168341,0.130397739363529,1.25647720624168,0.267542700017772,NA,NA,NA,NA,NA,18,0.876298061168341,0.0778484398143438,1.25647720624168,0.213561738085323,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,0.065593527713292,1.41956888133952,0.80154654565804,0.988244630685112,-0.512260192036036,0.0291978974988925,-2.13220974125395,1.06,3.83,1.38,1.03,3.38,3.88,3.33,16,18,-1.88706964903238,11.1111111111111,0.460606060606061,0.339836909454122
"43",43,"11",1,"SemRel","unint","rel","plur","The banana near the popular sundaes","I",10.61,59.14,23.22,0.53,4,4,16,16,0,20,0,0,20,0,0,20,0,0,20,2,0,40,2,0,40,0,0,-0.37266617560602,0.844504697546875,-0.0468736567983774,1.53566223325533,16,0.823033692134976,-0.129161945727745,1.20547503674089,-0.00447243256838044,21,0.952067636122646,0.396567988195181,1.32325210017169,0.528542048765447,18.5,0.88924311523178,0.140038253183795,1.26834391395106,0.27536737758248,0.317560429291521,0.407607373313802,0.406540180433955,0.901369684822017,0.367208020557837,0.456085905275518,0.529344787529569,0.968487214461605,0.065593527713292,-0.734521453663184,0.80154654565804,-0.893930827756657,0.715234246148902,0.270167106896869,-1.53243203625987,1.06,1.78,1.38,0.18,5.5,4.17,3.83,12,16,-1.02165124753198,25,0.302222222222222,0.523598775598299
"44",44,"11",3,"SemRel","unint","unrel","plur","The banana near the popular sandwiches","I",10.61,59.14,23.22,9.61,3,3,20,23,0,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,-0.9049638084473,0.66846596075352,-0.00822899732026347,-0.584337766744674,23,1.00035921739497,0.734953378088428,1.36267092972567,0.833916641676661,NA,NA,NA,NA,NA,23,1.00035921739497,0.673855232394938,1.36267092972567,0.766652886131375,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,0.065593527713292,-0.734521453663184,0.80154654565804,0.988244630685112,-0.512260192036036,-1.18395743257368,-1.02861876406484,1.06,1.78,1.38,1.03,3.38,2.42,4.25,20,23,-1.76766191764899,13.0434782608696,0.334494773519164,0.369508939506959
"45",45,"12",5,"SemRel","integ","rel","plur","The bodyguard for the nervous actresses","A",5.71,6749.25,67.04,2.25,1,1,6,7,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1.19486672067265,-1.45802375906597,-0.0322297980132456,0.193582316239699,7,0.535526654314388,-1.53019677543711,0.848189116991399,-1.91002229021367,7,0.535526654314388,-1.52106542272973,0.848189116991399,-1.88883846932149,7,0.535526654314388,-1.55926408903534,0.848189116991399,-1.91293426006103,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.370059741911886,1.41956888133952,1.52293843675028,-0.1632038850675,-0.199596514385155,0.818579790354334,0.674749918118337,0.83,3.83,1.83,0.51,3.92,4.83,5.67,6,7,-1.46633706879343,14.2857142857143,0.82051282051282,0.387596686655181
"46",46,"12",7,"SemRel","integ","unrel","plur","The bodyguard for the nervous jewelers","A",5.71,6749.25,67.04,0.43,1,2,12,14,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0.976448584228347,-1.75063837887967,0.0100744002936883,-1.3064176837603,14,0.766994007861867,-0.402245867803896,1.1476763242411,-0.312736269142972,14,0.766994007861867,-0.455457115057048,1.1476763242411,-0.36488361311469,14,0.766994007861867,-0.447263208413742,1.1476763242411,-0.35310833204547,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.370059741911886,1.41956888133952,1.52293843675028,-0.938217309131758,-1.06810673008204,-0.0788227825760625,0.170936645923312,0.83,3.83,1.83,0.16,2.42,3.75,5.25,12,14,-1.6094379124341,14.2857142857143,0.48,0.387596686655181
"47",47,"12",1,"SemRel","unint","rel","plur","The bodyguard near the nervous actresses","A",5.71,59.14,67.04,2.25,1,1,6,7,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1.28486672067265,-1.55863920741483,-0.0322297980132456,0.193582316239699,7,0.535526654314388,-1.53019677543711,0.848189116991399,-1.91002229021367,7,0.535526654314388,-1.52106542272973,0.848189116991399,-1.88883846932149,7,0.535526654314388,-1.55926408903534,0.848189116991399,-1.91293426006103,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.370059741911886,-0.734521453663184,1.52293843675028,-0.1632038850675,-0.199596514385155,0.893363338098534,1.07060320341443,0.83,1.78,1.83,0.51,3.92,4.92,6,6,7,-1.46633706879343,14.2857142857143,0.82051282051282,0.387596686655181
"48",48,"12",3,"SemRel","unint","unrel","plur","The bodyguard near the nervous jewelers","A",5.71,59.14,67.04,0.43,1,1,10,11,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-0.683551415771654,0.105157668443699,0.0100744002936883,-1.3064176837603,11,0.676130509560661,-0.84502781441025,1.04336227802113,-0.869085134119897,11,0.676130509560661,-0.873766207765044,1.04336227802113,-0.895690584028009,11,0.676130509560661,-0.883783903789361,1.04336227802113,-0.896409514905207,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.370059741911886,-0.734521453663184,1.52293843675028,-0.938217309131758,-1.06810673008204,-1.45816377430241,-0.632765478768752,0.83,1.78,1.83,0.16,2.42,2.09,4.58,10,11,-1.94591014905531,9.09090909090909,0.761904761904762,0.306277369169669
"49",49,"13",6,"SemRel","integ","rel","plur","The bicycle with the warped tires","I",6.55,5044.84,1.35,2.67,0,0,10,10,0,20,1,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1.0724939253391,-0.54207934522233,-0.130055630790639,1.94963057496815,12.5,0.722734247813416,-0.617925685079029,1.09864372581706,-0.574246885101256,10,0.643501108793284,-1.02398246936397,1.00216606175651,-1.10531948407472,10,0.643501108793284,-1.04054001574809,1.00216606175651,-1.1109726905941,0.182828716744095,-0.0592757691731086,-0.0538753807828547,0.439432849523436,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.275352509384674,1.28296803082715,-0.817577476571201,-0.0524876816297486,1.10316880916018,1.79076591102893,0.566789931219403,0.88,3.7,0.37,0.56,6.17,6,5.58,10,10,-3.04452243772342,0,2.0952380952381,0
"50",50,"13",8,"SemRel","integ","unrel","plur","The bicycle with the warped baskets","I",6.55,5044.84,1.35,1.61,3,3,8,9,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0.985770700708142,-1.09476597774718,-0.0703203981775796,0.359630574968154,9,0.609385308030795,-1.17028020742356,0.956648579205203,-1.33156425042663,9,0.609385308030795,-1.18104168379853,0.956648579205203,-1.33693735254192,9,0.609385308030795,-1.20443699694037,0.956648579205203,-1.34804241425119,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.275352509384674,1.28296803082715,-0.817577476571201,-0.362493051255452,0.182547980521476,0.959837602760044,-0.632765478768752,0.88,3.7,0.37,0.42,4.58,5,4.58,6,9,-0.619039208406224,33.3333333333333,0.43956043956044,0.615479708670387
"51",51,"13",2,"SemRel","unint","rel","plur","The bicycle by the warped tires","I",6.55,1212.84,1.35,2.67,0,0,4,8,0,20,1,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-0.847506074660898,1.44956232032996,-0.130055630790639,1.94963057496815,10.5,0.659987329387498,-0.92369426326076,1.02325245963371,-0.976338903292455,8,0.573513104423097,-1.34618686558352,0.905795880367869,-1.59570372208425,8,0.573513104423097,-1.37677197805215,0.905795880367869,-1.61289966436374,0.182828716744095,-0.0592757691731086,-0.0538753807828547,0.439432849523436,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.275352509384674,0.631487051460481,-0.817577476571201,-0.0524876816297486,1.10316880916018,0.19538355915267,-0.428841059070765,0.88,3.08,0.37,0.56,6.17,4.08,4.75,8,8,-2.83321334405622,0,2.11764705882353,0
"52",52,"13",4,"SemRel","unint","unrel","plur","The bicycle by the warped baskets","I",6.55,1212.84,1.35,1.61,1,1,19,19,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-0.514229299291858,0.461204073465546,-0.0703203981775796,0.359630574968154,19,0.902053623592525,0.255905762709912,1.27989498001164,0.392439128919889,19,0.902053623592525,0.166318035295408,1.27989498001164,0.307917286773666,19,0.902053623592525,0.201581690562911,1.27989498001164,0.33552905361187,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.275352509384674,0.631487051460481,-0.817577476571201,-0.362493051255452,0.182547980521476,-0.286554859643284,-0.824694344366857,0.88,3.08,0.37,0.42,4.58,3.5,4.42,18,19,-2.51230562397611,5.26315789473684,0.720720720720721,0.231477363970178
"53",53,"14",6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",2.73,6749.25,0.8,0.55,1,1,9,11,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671,11,0.676130509560661,-0.84502781441025,1.04336227802113,-0.869085134119897,16,0.823033692134976,-0.197466723731603,1.20547503674089,-0.0707721236609211,13.5,0.752474376163337,-0.517017508480747,1.13193929521042,-0.435071852749421,0.317560429291521,0.407607373313802,0.406540180433955,0.901369684822017,0.389760732797475,0.525371948550589,0.57978359661681,1.01707738275841,-0.862537351053392,1.41956888133952,-0.993917716615969,-0.871787587069107,1.48531330406681,1.441776021556,1.57441647560945,0.57,3.83,0.26,0.19,6.83,5.58,6.42,10,11,-1.94591014905531,9.09090909090909,0.761904761904762,0.306277369169669
"54",54,"14",8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",2.73,6749.25,0.8,7.27,0,0,7,10,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329,10,0.643501108793284,-1.00403236363512,1.00216606175651,-1.08880116461339,10,0.643501108793284,-1.02398246936397,1.00216606175651,-1.10531948407472,10,0.643501108793284,-1.04054001574809,1.00216606175651,-1.1109726905941,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.862537351053392,1.41956888133952,-0.993917716615969,0.744668983122059,-1.16653788786103,-0.702019013777727,0.0749722131242597,0.57,3.83,0.26,0.92,2.25,3,5.17,10,10,-3.04452243772342,0,2.0952380952381,0
"55",55,"14",2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",2.73,59.14,0.8,0.55,1,1,9,11,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671,11,0.676130509560661,-0.84502781441025,1.04336227802113,-0.869085134119897,16,0.823033692134976,-0.197466723731603,1.20547503674089,-0.0707721236609211,13.5,0.752474376163337,-0.517017508480747,1.13193929521042,-0.435071852749421,0.317560429291521,0.407607373313802,0.406540180433955,0.901369684822017,0.389760732797475,0.525371948550589,0.57978359661681,1.01707738275841,-0.862537351053392,-0.734521453663184,-0.993917716615969,-0.871787587069107,1.48531330406681,1.02631186742156,1.16656763621348,0.57,1.78,0.26,0.19,6.83,5.08,6.08,10,11,-1.94591014905531,9.09090909090909,0.761904761904762,0.306277369169669
"56",56,"14",4,"SemRel","unint","unrel","plur","The caddy near the charismatic celebrities","A",2.73,59.14,0.8,7.27,0,0,5,5,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-0.345905471235341,-0.22564376153954,0.0101892184033874,-1.91084770870329,5,0.451026811796262,-1.94196833891003,0.703291378118661,-2.6828203503098,5,0.451026811796262,-1.91007809689018,0.703291378118661,-2.62615748483585,5,0.451026811796262,-1.96521291012155,0.703291378118661,-2.66760839816564,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,-0.862537351053392,-0.734521453663184,-0.993917716615969,0.744668983122059,-1.16653788786103,-1.25874098031788,0.566789931219403,0.57,1.78,0.26,0.92,2.25,2.33,5.58,5,5,-2.39789527279837,0,2.18181818181818,0
"57",57,"15",6,"SemRel","integ","rel","plur","The church with the giant crosses","I",68.73,5044.84,20.18,2.33,0,1,14,15,0,20,0,0,20,1,0,20,1,0,20,3,0,20,3,0,20,0,0,1.45529997082053,-0.777736792686234,-0.159577508595685,2.74175244370421,17.5,0.863211890069541,0.0666282343248543,1.24427712080184,0.202474725636258,25,1.0471975511966,0.834518421625122,1.39880773020326,0.913010455138427,22.5,0.988432088926153,0.616555673051697,1.35314654621398,0.717046826205392,0.522314821806049,1.11713872571556,0.827153795757466,1.32337306331891,0.643501108793284,1.30490863952912,1.00216606175651,1.42397904118691,1.54302635513781,1.28296803082715,0.721391891092236,-0.14106064437995,1.39267221439248,2.34748787756908,1.87430532810649,1.84,3.7,1.33,0.52,6.67,6.67,6.67,14,15,-2.26868354131836,6.66666666666667,0.735632183908046,0.261157410903024
"58",58,"15",8,"SemRel","integ","unrel","plur","The church with the giant driveways","I",68.73,5044.84,20.18,0.2,1,1,16,17,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0.593642538746912,-1.38300664887674,0.0311092044406734,-2.00824755629579,17,0.849977565924807,0.0021367727766799,1.23172438332852,0.135525915780759,17,0.849977565924807,-0.073424973086026,1.23172438332852,0.062798921232208,17,0.849977565924807,-0.0485988256018675,1.23172438332852,0.0846410562101422,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,1.54302635513781,1.28296803082715,0.721391891092236,-1.11536323463216,-1.35761013531434,-0.635544749116216,-0.128952206573727,1.84,3.7,1.33,0.08,1.92,3.08,5,16,17,-2.39789527279837,5.88235294117647,0.727272727272727,0.244978663126864
"59",59,"15",2,"SemRel","unint","rel","plur","The church near the giant crosses","I",68.73,59.14,20.18,2.33,1,1,18,20,0,20,0,0,20,1,0,20,1,0,20,3,0,20,3,0,20,0,0,-0.0447000291794684,0.954044604448651,-0.159577508595685,2.74175244370421,22.5,0.988432088926153,0.676831940331955,1.35314654621398,0.783119264445617,30,1.15927948072741,1.35051099430348,1.47784447633876,1.31519268588575,27.5,1.1040309877476,1.17190862161327,1.4401216031878,1.17004096309782,0.522314821806049,1.11713872571556,0.827153795757466,1.32337306331891,0.643501108793284,1.30490863952912,1.00216606175651,1.42397904118691,1.54302635513781,-0.734521453663184,0.721391891092236,-0.14106064437995,1.39267221439248,1.10109541516575,0.77071435091739,1.84,1.78,1.33,0.52,6.67,5.17,5.75,19,20,-2.56494935746154,5,0.717948717948718,0.225513405898131
"60",60,"15",4,"SemRel","unint","unrel","plur","The church near the giant driveways","I",68.73,59.14,20.18,0.2,0,0,18,18,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,-0.236357461253088,-0.42475427579544,0.0311092044406734,-2.00824755629579,18,0.876298061168341,0.130397739363529,1.25647720624168,0.267542700017772,18,0.876298061168341,0.0477469242192048,1.25647720624168,0.188754834440501,18,0.876298061168341,0.0778484398143438,1.25647720624168,0.213561738085323,0,-0.692828510368207,-1.30102999566398,-0.811842529622405,0,-0.672044074523829,-1.30102999566398,-0.794802212292515,1.54302635513781,-0.734521453663184,0.721391891092236,-1.11536323463216,-1.35761013531434,-1.32521524497939,0.374861065621298,1.84,1.78,1.33,0.08,1.92,2.25,5.42,18,18,-3.61091791264422,0,2.05405405405405,0
"61",61,"16",7,"SemRel","integ","rel","plur","The eraser for the novelty pencils","I",1,6749.25,1.67,2.84,5,6,11,13,0,20,6,0,20,5,1,20,3,0,20,3,0,20,3,0,20,1,0,1.20529997082054,-0.47551854102309,-0.199384438477325,1.6192572757034,40.5,1.37963418026384,2.58317746694568,1.60799085854717,2.14230672816857,28,1.11519765339907,1.14757109501081,1.44793286559218,1.16298603614993,23,1.00035921739497,0.673855232394938,1.36267092972567,0.766652886131375,0.863211890069541,2.29844260351945,1.24427712080184,1.74187461915465,0.895664793857865,2.07960144854206,1.27415784926368,1.68600201455774,-1.37395640670034,1.41956888133952,-0.721391891092236,-0.00820120025464837,1.39267221439248,2.13975580050186,0.77071435091739,0.3,3.83,0.43,0.58,6.67,6.42,5.75,7,13,-0.143100843640673,46.1538461538462,0.287179487179487,0.746898593069036
