subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,,err,errd,unin,unind,misc,corr,corrd
1039,37,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,P,,,0,0,0,0,1,0,0
1039,135,31,3,Prop,unint,assoc,sing,The rifle beside the expensive target,P,,,0,0,0,0,1,0,0
1041,105,37,5,Prop,unint,assoc,sing,The hose near the yellow hydrant,P,,,0,0,0,0,1,0,0
1041,16,26,5,Prop,unint,rel,plur,The bike beside the greasy tires,P,,,0,0,0,0,1,0,0
1041,13,48,5,Prop,unint,rel,sing,The violin beside the pricey string,P,,,0,0,0,0,1,0,0
1042,151,25,6,Prop,unint,rel,sing,The blueprint near the modern drawing,P,,,0,0,0,0,1,0,0
1042,163,42,6,Prop,unint,assoc,sing,The sneaker beside the pink sock,P,,,0,0,0,0,1,0,0
1043,113,40,1,Prop,unint,unrel,sing,The book beside the tall stack,P,,,0,0,0,0,1,0,0
1044,44,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,P,,,0,0,0,0,1,0,0
1044,57,33,2,Prop,unint,rel,sing,The car by the white bumper,P,,,0,0,0,0,1,0,0
1044,27,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,P,,,0,0,0,0,1,0,0
1044,3,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,P,,,0,0,0,0,1,0,0
1046,43,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,P,,,0,0,0,0,1,0,0
1046,152,36,4,Prop,unint,assoc,sing,The chain by the flimsy saw,P,,,0,0,0,0,1,0,0
1046,69,37,4,Prop,unint,assoc,plur,The hose near the yellow hydrants,P,,,0,0,0,0,1,0,0
1046,110,28,4,Prop,unint,unrel,sing,The jar near the stale bagel,P,,,0,0,0,0,1,0,0
1046,158,43,4,Prop,unint,rel,sing,The pencil by the colorful eraser,P,,,0,0,0,0,1,0,0
1046,138,31,4,Prop,unint,unrel,plur,The rifle beside the expensive trophies,P,,,0,0,0,0,1,0,0
1046,46,48,4,Prop,unint,rel,plur,The violin beside the pricey strings,P,,,0,0,0,0,1,0,0
1047,17,25,5,Prop,unint,rel,plur,The blueprint near the modern drawings,P,,,0,0,0,0,1,0,0
1047,145,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,P,,,0,0,0,0,1,0,0
1047,37,45,5,Prop,unint,rel,sing,The skeleton near the large bone,P,,,0,0,0,0,1,0,0
1047,73,26,5,Prop,unint,rel,plur,The bike beside the greasy tires,P,,,0,0,0,0,1,0,0
1047,53,48,5,Prop,unint,rel,sing,The violin beside the pricey string,P,,,0,0,0,0,1,0,0
1048,108,39,6,Prop,unint,unrel,plur,The tree near the closed gates,P,,,0,0,0,0,1,0,0
1048,122,31,6,Prop,unint,rel,plur,The rifle beside the expensive triggers,P,,,0,0,0,0,1,0,0
1049,8,35,1,Prop,unint,rel,plur,The atlas by the detailed maps,P,,,0,0,0,0,1,0,0
1049,39,25,1,Prop,unint,assoc,plur,The blueprint near the model buildings,P,,,0,0,0,0,1,0,0
1049,166,33,1,Prop,unint,rel,plur,The car by the white bumpers,P,,,0,0,0,0,1,0,0
1049,115,41,1,Prop,unint,unrel,plur,The couch by the big treadmills,P,,,0,0,0,0,1,0,0
1049,11,34,1,Prop,unint,rel,plur,The dresser by the heavy drawers,P,,,0,0,0,0,1,0,0
1049,48,37,1,Prop,unint,unrel,sing,The hose near the yellow helmet,P,,,0,0,0,0,1,0,0
1049,14,28,1,Prop,unint,assoc,plur,The jar near the sticky cookies,P,,,0,0,0,0,1,0,0
1049,123,43,1,Prop,unint,unrel,plur,The pencil by the colorful staplers,P,,,0,0,0,0,1,0,0
1049,18,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,P,,,0,0,0,0,1,0,0
1049,47,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,P,,,0,0,0,0,1,0,0
1049,146,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,P,,,0,0,0,0,1,0,0
1049,97,40,1,Prop,unint,unrel,sing,The book beside the tall stack,P,,,0,0,0,0,1,0,0
1049,68,48,1,Prop,unint,assoc,sing,The violin beside the pricey bow,P,,,0,0,0,0,1,0,0
1050,133,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,P,,,0,0,0,0,1,0,0
1050,111,37,2,Prop,unint,rel,plur,The hose near the yellow nozzles,P,,,0,0,0,0,1,0,0
1051,79,44,3,Prop,unint,rel,plur,The backpack on the frayed straps,P,,,0,0,0,0,1,0,0
1051,29,33,3,Prop,unint,assoc,plur,The car by the wide roads,P,,,0,0,0,0,1,0,0
1051,7,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,P,,,0,0,0,0,1,0,0
1051,58,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,P,,,0,0,0,0,1,0,0
1051,116,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,P,,,0,0,0,0,1,0,0
1051,101,39,3,Prop,unint,rel,sing,The tree near the cut limb,P,,,0,0,0,0,1,0,0
1051,6,30,3,Prop,unint,assoc,sing,The window near the shaggy curtain,P,,,0,0,0,0,1,0,0
1051,107,48,3,Prop,unint,unrel,sing,The violin beside the pricey bowl,P,,,0,0,0,0,1,0,0
1052,104,42,4,Prop,unint,rel,sing,The sneaker beside the pink shoelace,P,,,0,0,0,0,1,0,0
1053,14,26,5,Prop,unint,rel,plur,The bike beside the greasy tires,P,,,0,0,0,0,1,0,0
1054,9,48,6,Prop,unint,assoc,plur,The violin beside the pricey bows,P,,,0,0,0,0,1,0,0
1055,160,44,1,Prop,unint,unrel,plur,The backpack on the folded quilts,P,,,0,0,0,0,1,0,0
1055,40,48,1,Prop,unint,assoc,sing,The violin beside the pricey bow,P,,,0,0,0,0,1,0,0
1056,1,44,2,Prop,unint,unrel,sing,The backpack on the folded quilt,P,,,0,0,0,0,1,0,0
1056,147,25,2,Prop,unint,assoc,sing,The blueprint near the model building,P,,,0,0,0,0,1,0,0
1056,143,37,2,Prop,unint,rel,plur,The hose near the yellow nozzles,P,,,0,0,0,0,1,0,0
1056,122,48,2,Prop,unint,unrel,plur,The violin beside the pricey bowls,P,,,0,0,0,0,1,0,0
1057,104,44,3,Prop,unint,rel,plur,The backpack on the frayed straps,P,,,0,0,0,0,1,0,0
1057,113,47,3,Prop,unint,unrel,sing,The canoe by the well-worn trail,P,,,0,0,0,0,1,0,0
1057,99,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,P,,,0,0,0,0,1,0,0
1057,158,26,3,Prop,unint,unrel,plur,The bike beside the greasy towels,P,,,0,0,0,0,1,0,0
1057,89,31,3,Prop,unint,assoc,sing,The rifle beside the expensive target,P,,,0,0,0,0,1,0,0
1057,116,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,P,,,0,0,0,0,1,0,0
1058,1,27,4,Prop,unint,unrel,sing,The fort near the ancient cliff,P,,,0,0,0,0,1,0,0
1058,9,37,4,Prop,unint,assoc,plur,The hose near the yellow hydrants,P,,,0,0,0,0,1,0,0
1058,129,39,4,Prop,unint,assoc,plur,The tree near the closed forts,P,,,0,0,0,0,1,0,0
1060,137,47,6,Prop,unint,assoc,plur,The canoe by the weathered camps,P,,,0,0,0,0,1,0,0
1060,120,34,6,Prop,unint,unrel,sing,The dresser by the heavy rug,P,,,0,0,0,0,1,0,0
1060,107,40,6,Prop,unint,unrel,plur,The book beside the tall stacks,P,,,0,0,0,0,1,0,0
1060,11,48,6,Prop,unint,assoc,plur,The violin beside the pricey bows,P,,,0,0,0,0,1,0,0
1061,40,35,1,Prop,unint,rel,plur,The atlas by the detailed maps,P,,,0,0,0,0,1,0,0
1061,47,37,1,Prop,unint,unrel,sing,The hose near the yellow helmet,P,,,0,0,0,0,1,0,0
1061,122,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,P,,,0,0,0,0,1,0,0
1061,162,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,P,,,0,0,0,0,1,0,0
1061,45,31,1,Prop,unint,rel,sing,The rifle beside the expensive trigger,P,,,0,0,0,0,1,0,0
1061,77,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,P,,,0,0,0,0,1,0,0
1062,30,36,2,Prop,unint,rel,sing,The chain by the flimsy link,P,,,0,0,0,0,1,0,0
1062,145,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,P,,,0,0,0,0,1,0,0
1062,56,27,2,Prop,unint,assoc,sing,The fort near the ancient cave,P,,,0,0,0,0,1,0,0
1062,21,37,2,Prop,unint,rel,plur,The hose near the yellow nozzles,P,,,0,0,0,0,1,0,0
1062,14,45,2,Prop,unint,unrel,plur,The skeleton near the locked classrooms,P,,,0,0,0,0,1,0,0
1062,159,39,2,Prop,unint,rel,plur,The tree near the cut limbs,P,,,0,0,0,0,1,0,0
1062,10,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,P,,,0,0,0,0,1,0,0
1062,8,40,2,Prop,unint,rel,plur,The book beside the torn pages,P,,,0,0,0,0,1,0,0
1062,137,48,2,Prop,unint,unrel,plur,The violin beside the pricey bowls,P,,,0,0,0,0,1,0,0
1063,12,44,3,Prop,unint,rel,plur,The backpack on the frayed straps,P,,,0,0,0,0,1,0,0
1064,28,35,4,Prop,unint,assoc,sing,The atlas by the detailed globe,P,,,0,0,0,0,1,0,0
1064,18,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,P,,,0,0,0,0,1,0,0
1064,48,28,4,Prop,unint,unrel,sing,The jar near the stale bagel,P,,,0,0,0,0,1,0,0
1064,39,45,4,Prop,unint,rel,plur,The skeleton near the large bones,P,,,0,0,0,0,1,0,0
1064,139,31,4,Prop,unint,unrel,plur,The rifle beside the expensive trophies,P,,,0,0,0,0,1,0,0
1065,116,41,5,Prop,unint,assoc,plur,The couch by the thin televisions,P,,,0,0,0,0,1,0,0
1065,110,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,P,,,0,0,0,0,1,0,0
1065,76,37,5,Prop,unint,assoc,sing,The hose near the yellow hydrant,P,,,0,0,0,0,1,0,0
1065,21,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,P,,,0,0,0,0,1,0,0
1065,38,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,P,,,0,0,0,0,1,0,0
1065,103,39,5,Prop,unint,assoc,sing,The tree near the closed fort,P,,,0,0,0,0,1,0,0
1065,60,42,5,Prop,unint,assoc,plur,The sneaker beside the pink socks,P,,,0,0,0,0,1,0,0
1065,111,48,5,Prop,unint,rel,sing,The violin beside the pricey string,P,,,0,0,0,0,1,0,0
1066,68,45,6,Prop,unint,assoc,plur,The skeleton near the locked closets,P,,,0,0,0,0,1,0,0
1066,95,48,6,Prop,unint,assoc,plur,The violin beside the pricey bows,P,,,0,0,0,0,1,0,0
1067,148,41,1,Prop,unint,unrel,plur,The couch by the big treadmills,P,,,0,0,0,0,1,0,0
1067,6,37,1,Prop,unint,unrel,sing,The hose near the yellow helmet,P,,,0,0,0,0,1,0,0
1067,123,43,1,Prop,unint,unrel,plur,The pencil by the colorful staplers,P,,,0,0,0,0,1,0,0
1067,28,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,P,,,0,0,0,0,1,0,0
1067,25,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,P,,,0,0,0,0,1,0,0
1068,37,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,P,,,0,0,0,0,1,0,0
1068,30,43,2,Prop,unint,unrel,sing,The pencil by the colorful stapler,P,,,0,0,0,0,1,0,0
1069,64,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,P,,,0,0,0,0,1,0,0
1070,144,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,P,,,0,0,0,0,1,0,0
1070,33,47,4,Prop,unint,rel,plur,The canoe by the weathered oars,P,,,0,0,0,0,1,0,0
1070,104,37,4,Prop,unint,assoc,plur,The hose near the yellow hydrants,P,,,0,0,0,0,1,0,0
1070,39,28,4,Prop,unint,unrel,sing,The jar near the stale bagel,P,,,0,0,0,0,1,0,0
1070,56,31,4,Prop,unint,unrel,plur,The rifle beside the expensive trophies,P,,,0,0,0,0,1,0,0
1071,9,35,5,Prop,unint,unrel,plur,The atlas by the detailed journals,P,,,0,0,0,0,1,0,0
1071,161,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,P,,,0,0,0,0,1,0,0
1071,147,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,P,,,0,0,0,0,1,0,0
1071,48,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,P,,,0,0,0,0,1,0,0
1071,39,42,5,Prop,unint,assoc,plur,The sneaker beside the pink socks,P,,,0,0,0,0,1,0,0
1072,35,32,6,Prop,unint,rel,plur,The banana near the messy peels,P,,,0,0,0,0,1,0,0
1072,15,25,6,Prop,unint,rel,sing,The blueprint near the modern drawing,P,,,0,0,0,0,1,0,0
1072,63,33,6,Prop,unint,unrel,sing,The car by the wide ramp,P,,,0,0,0,0,1,0,0
1072,51,36,6,Prop,unint,unrel,sing,The chain by the flimsy sign,P,,,0,0,0,0,1,0,0
1072,107,37,6,Prop,unint,unrel,plur,The hose near the yellow helmets,P,,,0,0,0,0,1,0,0
1072,137,29,6,Prop,unint,rel,plur,The sink near the broken faucets,P,,,0,0,0,0,1,0,0
1072,153,45,6,Prop,unint,assoc,plur,The skeleton near the locked closets,P,,,0,0,0,0,1,0,0
1072,55,39,6,Prop,unint,unrel,plur,The tree near the closed gates,P,,,0,0,0,0,1,0,0
1072,134,30,6,Prop,unint,rel,plur,The window near the shattered panes,P,,,0,0,0,0,1,0,0
1072,132,40,6,Prop,unint,unrel,plur,The book beside the tall stacks,P,,,0,0,0,0,1,0,0
1072,146,46,6,Prop,unint,assoc,plur,The lamp beside the cheap desks,P,,,0,0,0,0,1,0,0
1072,56,42,6,Prop,unint,assoc,sing,The sneaker beside the pink sock,P,,,0,0,0,0,1,0,0
1072,33,48,6,Prop,unint,assoc,plur,The violin beside the pricey bows,P,,,0,0,0,0,1,0,0
1073,69,35,1,Prop,unint,rel,plur,The atlas by the detailed maps,P,,,0,0,0,0,1,0,0
1073,2,47,1,Prop,unint,assoc,sing,The canoe by the weathered camp,P,,,0,0,0,0,1,0,0
1073,77,37,1,Prop,unint,unrel,sing,The hose near the yellow helmet,P,,,0,0,0,0,1,0,0
1073,7,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,P,,,0,0,0,0,1,0,0
1074,5,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,P,,,0,0,0,0,1,0,0
1075,160,35,3,Prop,unint,assoc,plur,The atlas by the detailed globes,P,,,0,0,0,0,1,0,0
1075,116,33,3,Prop,unint,assoc,plur,The car by the wide roads,P,,,0,0,0,0,1,0,0
1075,82,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,P,,,0,0,0,0,1,0,0
1075,137,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,P,,,0,0,0,0,1,0,0
1075,147,39,3,Prop,unint,rel,sing,The tree near the cut limb,P,,,0,0,0,0,1,0,0
1076,128,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,P,,,0,0,0,0,1,0,0
1076,86,38,4,Prop,unint,assoc,plur,The table by the rebuilt patios,P,,,0,0,0,0,1,0,0
1076,159,39,4,Prop,unint,assoc,plur,The tree near the closed forts,P,,,0,0,0,0,1,0,0
1076,97,46,4,Prop,unint,rel,plur,The lamp beside the cheap bulbs,P,,,0,0,0,0,1,0,0
1076,69,48,4,Prop,unint,rel,plur,The violin beside the pricey strings,P,,,0,0,0,0,1,0,0
1077,129,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,P,,,0,0,0,0,1,0,0
1081,40,35,3,Prop,unint,assoc,plur,The atlas by the detailed globes,P,,,0,0,0,0,1,0,0
1081,121,44,3,Prop,unint,rel,plur,The backpack on the frayed straps,P,,,0,0,0,0,1,0,0
1081,10,32,3,Prop,unint,assoc,sing,The banana near the melted sundae,P,,,0,0,0,0,1,0,0
1081,43,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,P,,,0,0,0,0,1,0,0
1081,49,47,3,Prop,unint,unrel,sing,The canoe by the well-worn trail,P,,,0,0,0,0,1,0,0
1081,16,33,3,Prop,unint,assoc,plur,The car by the wide roads,P,,,0,0,0,0,1,0,0
1081,6,41,3,Prop,unint,rel,plur,The couch by the thin cushions,P,,,0,0,0,0,1,0,0
1081,109,27,3,Prop,unint,unrel,plur,The fort near the ancient cliffs,P,,,0,0,0,0,1,0,0
1081,160,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,P,,,0,0,0,0,1,0,0
1081,119,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,P,,,0,0,0,0,1,0,0
1081,131,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,P,,,0,0,0,0,1,0,0
1081,150,39,3,Prop,unint,rel,sing,The tree near the cut limb,P,,,0,0,0,0,1,0,0
1081,80,40,3,Prop,unint,rel,sing,The book beside the torn page,P,,,0,0,0,0,1,0,0
1081,145,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,P,,,0,0,0,0,1,0,0
1082,31,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,P,,,0,0,0,0,1,0,0
1082,113,37,4,Prop,unint,assoc,plur,The hose near the yellow hydrants,P,,,0,0,0,0,1,0,0
1082,167,48,4,Prop,unint,rel,plur,The violin beside the pricey strings,P,,,0,0,0,0,1,0,0
1083,28,35,5,Prop,unint,unrel,plur,The atlas by the detailed journals,P,,,0,0,0,0,1,0,0
1083,146,44,5,Prop,unint,assoc,plur,The backpack on the frayed books,P,,,0,0,0,0,1,0,0
1083,84,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,P,,,0,0,0,0,1,0,0
1083,57,33,5,Prop,unint,unrel,plur,The car by the wide ramps,P,,,0,0,0,0,1,0,0
1083,130,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,P,,,0,0,0,0,1,0,0
1083,101,41,5,Prop,unint,assoc,plur,The couch by the thin televisions,P,,,0,0,0,0,1,0,0
1083,102,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,P,,,0,0,0,0,1,0,0
1083,79,37,5,Prop,unint,assoc,sing,The hose near the yellow hydrant,P,,,0,0,0,0,1,0,0
1083,5,28,5,Prop,unint,rel,plur,The jar near the sticky lids,P,,,0,0,0,0,1,0,0
1083,126,39,5,Prop,unint,assoc,sing,The tree near the closed fort,P,,,0,0,0,0,1,0,0
1083,24,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,P,,,0,0,0,0,1,0,0
1083,52,48,5,Prop,unint,rel,sing,The violin beside the pricey string,P,,,0,0,0,0,1,0,0
1084,130,35,6,Prop,unint,unrel,sing,The atlas by the detailed journal,P,,,0,0,0,0,1,0,0
1084,45,44,6,Prop,unint,assoc,sing,The backpack on the frayed book,P,,,0,0,0,0,1,0,0
1084,91,25,6,Prop,unint,rel,sing,The blueprint near the modern drawing,P,,,0,0,0,0,1,0,0
1084,162,47,6,Prop,unint,assoc,plur,The canoe by the weathered camps,P,,,0,0,0,0,1,0,0
1084,38,34,6,Prop,unint,unrel,sing,The dresser by the heavy rug,P,,,0,0,0,0,1,0,0
1084,60,37,6,Prop,unint,unrel,plur,The hose near the yellow helmets,P,,,0,0,0,0,1,0,0
1084,123,28,6,Prop,unint,rel,sing,The jar near the sticky lid,P,,,0,0,0,0,1,0,0
1084,41,42,6,Prop,unint,assoc,sing,The sneaker beside the pink sock,P,,,0,0,0,0,1,0,0
1084,74,48,6,Prop,unint,assoc,plur,The violin beside the pricey bows,P,,,0,0,0,0,1,0,0
1085,129,37,1,Prop,unint,unrel,sing,The hose near the yellow helmet,P,,,0,0,0,0,1,0,0
1085,142,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,P,,,0,0,0,0,1,0,0
1085,140,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,P,,,0,0,0,0,1,0,0
1085,34,48,1,Prop,unint,assoc,sing,The violin beside the pricey bow,P,,,0,0,0,0,1,0,0
1086,140,35,2,Prop,unint,rel,sing,The atlas by the detailed map,P,,,0,0,0,0,1,0,0
1086,125,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,P,,,0,0,0,0,1,0,0
1086,70,37,2,Prop,unint,rel,plur,The hose near the yellow nozzles,P,,,0,0,0,0,1,0,0
1086,41,43,2,Prop,unint,unrel,sing,The pencil by the colorful stapler,P,,,0,0,0,0,1,0,0
1086,164,38,2,Prop,unint,rel,plur,The table by the rebuilt legs,P,,,0,0,0,0,1,0,0
1086,131,39,2,Prop,unint,rel,plur,The tree near the cut limbs,P,,,0,0,0,0,1,0,0
1086,39,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,P,,,0,0,0,0,1,0,0
1086,146,31,2,Prop,unint,assoc,plur,The rifle beside the expensive targets,P,,,0,0,0,0,1,0,0
1087,46,35,3,Prop,unint,assoc,plur,The atlas by the detailed globes,P,,,0,0,0,0,1,0,0
1087,70,44,3,Prop,unint,rel,plur,The backpack on the frayed straps,P,,,0,0,0,0,1,0,0
1087,91,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,P,,,0,0,0,0,1,0,0
1087,139,47,3,Prop,unint,unrel,sing,The canoe by the well-worn trail,P,,,0,0,0,0,1,0,0
1087,129,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,P,,,0,0,0,0,1,0,0
1087,73,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,P,,,0,0,0,0,1,0,0
1087,33,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,P,,,0,0,0,0,1,0,0
1087,26,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,P,,,0,0,0,0,1,0,0
1087,97,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,P,,,0,0,0,0,1,0,0
1088,85,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,P,,,0,0,0,0,1,0,0
1089,60,44,5,Prop,unint,assoc,plur,The backpack on the frayed books,P,,,0,0,0,0,1,0,0
1089,113,25,5,Prop,unint,rel,plur,The blueprint near the modern drawings,P,,,0,0,0,0,1,0,0
1089,152,41,5,Prop,unint,assoc,plur,The couch by the thin televisions,P,,,0,0,0,0,1,0,0
1089,106,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,P,,,0,0,0,0,1,0,0
1089,87,26,5,Prop,unint,rel,plur,The bike beside the greasy tires,P,,,0,0,0,0,1,0,0
1089,105,48,5,Prop,unint,rel,sing,The violin beside the pricey string,P,,,0,0,0,0,1,0,0
1090,42,46,6,Prop,unint,assoc,plur,The lamp beside the cheap desks,P,,,0,0,0,0,1,0,0
1090,68,31,6,Prop,unint,rel,plur,The rifle beside the expensive triggers,P,,,0,0,0,0,1,0,0
1091,6,35,1,Prop,unint,rel,plur,The atlas by the detailed maps,P,,,0,0,0,0,1,0,0
1091,149,44,1,Prop,unint,unrel,plur,The backpack on the folded quilts,P,,,0,0,0,0,1,0,0
1091,86,34,1,Prop,unint,rel,plur,The dresser by the heavy drawers,P,,,0,0,0,0,1,0,0
1091,35,43,1,Prop,unint,unrel,plur,The pencil by the colorful staplers,P,,,0,0,0,0,1,0,0
1091,44,31,1,Prop,unint,rel,sing,The rifle beside the expensive trigger,P,,,0,0,0,0,1,0,0
1092,141,25,2,Prop,unint,assoc,sing,The blueprint near the model building,P,,,0,0,0,0,1,0,0
1092,15,36,2,Prop,unint,rel,sing,The chain by the flimsy link,P,,,0,0,0,0,1,0,0
1092,146,37,2,Prop,unint,rel,plur,The hose near the yellow nozzles,P,,,0,0,0,0,1,0,0
1092,129,45,2,Prop,unint,unrel,plur,The skeleton near the locked classrooms,P,,,0,0,0,0,1,0,0
1092,116,38,2,Prop,unint,rel,plur,The table by the rebuilt legs,P,,,0,0,0,0,1,0,0
1092,26,39,2,Prop,unint,rel,plur,The tree near the cut limbs,P,,,0,0,0,0,1,0,0
1092,14,42,2,Prop,unint,unrel,sing,The sneaker beside the pink ski,P,,,0,0,0,0,1,0,0
1092,44,48,2,Prop,unint,unrel,plur,The violin beside the pricey bowls,P,,,0,0,0,0,1,0,0
1093,87,35,3,Prop,unint,assoc,plur,The atlas by the detailed globes,P,,,0,0,0,0,1,0,0
1093,53,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,P,,,0,0,0,0,1,0,0
1093,128,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,P,,,0,0,0,0,1,0,0
1093,159,39,3,Prop,unint,rel,sing,The tree near the cut limb,P,,,0,0,0,0,1,0,0
1093,91,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,P,,,0,0,0,0,1,0,0
1094,160,47,4,Prop,unint,rel,plur,The canoe by the weathered oars,P,,,0,0,0,0,1,0,0
1094,128,37,4,Prop,unint,assoc,plur,The hose near the yellow hydrants,P,,,0,0,0,0,1,0,0
1094,70,42,4,Prop,unint,rel,sing,The sneaker beside the pink shoelace,P,,,0,0,0,0,1,0,0
1094,135,48,4,Prop,unint,rel,plur,The violin beside the pricey strings,P,,,0,0,0,0,1,0,0
1095,66,48,5,Prop,unint,rel,sing,The violin beside the pricey string,P,,,0,0,0,0,1,0,0
1096,41,25,6,Prop,unint,rel,sing,The blueprint near the modern drawing,P,,,0,0,0,0,1,0,0
1096,2,37,6,Prop,unint,unrel,plur,The hose near the yellow helmets,P,,,0,0,0,0,1,0,0
1096,85,30,6,Prop,unint,rel,plur,The window near the shattered panes,P,,,0,0,0,0,1,0,0
1097,96,43,1,Prop,unint,unrel,plur,The pencil by the colorful staplers,P,,,0,0,0,0,1,0,0
1097,76,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,P,,,0,0,0,0,1,0,0
1098,166,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,P,,,0,0,0,0,1,0,0
1098,145,37,2,Prop,unint,rel,plur,The hose near the yellow nozzles,P,,,0,0,0,0,1,0,0
1098,126,28,2,Prop,unint,assoc,sing,The jar near the sticky cookie,P,,,0,0,0,0,1,0,0
1098,161,31,2,Prop,unint,assoc,plur,The rifle beside the expensive targets,P,,,0,0,0,0,1,0,0
1099,123,35,3,Prop,unint,assoc,plur,The atlas by the detailed globes,P,,,0,0,0,0,1,0,0
1099,104,44,3,Prop,unint,rel,plur,The backpack on the frayed straps,P,,,0,0,0,0,1,0,0
1099,91,32,3,Prop,unint,assoc,sing,The banana near the melted sundae,P,,,0,0,0,0,1,0,0
1099,143,47,3,Prop,unint,unrel,sing,The canoe by the well-worn trail,P,,,0,0,0,0,1,0,0
1099,17,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,P,,,0,0,0,0,1,0,0
1099,84,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,P,,,0,0,0,0,1,0,0
1099,117,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,P,,,0,0,0,0,1,0,0
1100,33,37,4,Prop,unint,assoc,plur,The hose near the yellow hydrants,P,,,0,0,0,0,1,0,0
1101,28,35,5,Prop,unint,unrel,plur,The atlas by the detailed journals,P,,,0,0,0,0,1,0,0
1101,130,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,P,,,0,0,0,0,1,0,0
1101,43,37,5,Prop,unint,assoc,sing,The hose near the yellow hydrant,P,,,0,0,0,0,1,0,0
1101,153,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,P,,,0,0,0,0,1,0,0
1101,64,48,5,Prop,unint,rel,sing,The violin beside the pricey string,P,,,0,0,0,0,1,0,0
1102,164,28,6,Prop,unint,rel,sing,The jar near the sticky lid,P,,,0,0,0,0,1,0,0
1102,112,39,6,Prop,unint,unrel,plur,The tree near the closed gates,P,,,0,0,0,0,1,0,0
